Date,Asset,Amount,Price per unit (EUR),Value (EUR),Transaction Type,Label
2023-05-17 02:00,SOL,0.00,19.36,0.00,Receive,Reward
2023-05-17 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-17 02:00,SOL,0.00,19.36,0.07,Receive,Reward
2023-05-17 10:00,BETH,0.00,1673.59,0.08,Receive,Reward
2023-05-18 02:00,AXS,0.00,6.48,0.01,Receive,Reward
2023-05-18 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-05-18 02:00,SOL,0.00,18.76,0.01,Receive,Reward
2023-05-18 02:00,ADA,0.10,0.34,0.03,Receive,Reward
2023-05-18 02:00,ADA,0.10,0.34,0.04,Receive,Reward
2023-05-18 02:00,AXS,0.01,6.48,0.07,Receive,Reward
2023-05-18 02:00,BNB,0.00,285.30,0.00,Receive,Reward
2023-05-18 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-18 02:00,MATIC,0.01,0.80,0.01,Receive,Reward
2023-05-18 02:00,DOT,0.01,4.92,0.04,Receive,Reward
2023-05-18 02:00,USDT,0.02,0.92,0.02,Receive,Reward
2023-05-18 02:00,BTC,0.00,24752.41,0.00,Receive,Reward
2023-05-18 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-18 02:00,ETH,0.00,1660.41,0.00,Receive,Reward
2023-05-18 02:00,DOT,0.01,4.92,0.05,Receive,Reward
2023-05-18 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-18 02:00,SOL,0.00,18.76,0.07,Receive,Reward
2023-05-18 02:00,APE,0.00,3.13,0.01,Receive,Reward
2023-05-18 02:00,SOL,0.00,18.76,0.01,Receive,Reward
2023-05-18 02:00,MATIC,0.00,0.79,0.00,Receive,Reward
2023-05-18 02:00,BNB,0.00,285.32,0.01,Receive,Reward
2023-05-18 02:00,DOT,0.00,4.92,0.02,Receive,Reward
2023-05-18 10:01,BETH,0.00,1662.49,0.08,Receive,Reward
2023-05-20 02:00,APE,0.00,3.19,0.01,Receive,Reward
2023-05-20 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-20 02:00,ADA,0.10,0.34,0.04,Receive,Reward
2023-05-20 02:00,BNB,0.00,287.19,0.00,Receive,Reward
2023-05-20 02:00,BNB,0.00,287.16,0.01,Receive,Reward
2023-05-20 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-05-20 02:00,MATIC,0.01,0.81,0.01,Receive,Reward
2023-05-20 02:00,ETH,0.00,1679.83,0.00,Receive,Reward
2023-05-20 02:00,SOL,0.00,18.74,0.01,Receive,Reward
2023-05-20 02:00,BTC,0.00,25053.20,0.00,Receive,Reward
2023-05-20 02:00,SOL,0.00,18.74,0.01,Receive,Reward
2023-05-20 02:00,SOL,0.00,18.74,0.07,Receive,Reward
2023-05-20 02:00,DOT,0.01,5.00,0.05,Receive,Reward
2023-05-20 02:00,USDT,0.02,0.92,0.02,Receive,Reward
2023-05-20 02:00,AXS,0.00,6.51,0.01,Receive,Reward
2023-05-20 02:00,DOT,0.01,5.00,0.04,Receive,Reward
2023-05-20 02:00,ADA,0.10,0.34,0.03,Receive,Reward
2023-05-20 02:00,AXS,0.01,6.51,0.07,Receive,Reward
2023-05-20 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-20 02:00,DOT,0.00,5.00,0.02,Receive,Reward
2023-05-20 14:55,BETH,0.00,1680.56,0.08,Receive,Reward
2023-05-21 02:00,SOL,0.00,18.13,0.01,Receive,Reward
2023-05-21 02:00,ADA,0.00,0.42,0.00,Receive,Reward
2023-05-21 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-21 02:00,ADA,0.16,0.33,0.05,Receive,Reward
2023-05-21 02:00,APE,0.01,3.20,0.02,Receive,Reward
2023-05-21 02:00,AXS,0.00,6.30,0.01,Receive,Reward
2023-05-21 02:00,MATIC,0.00,0.78,0.00,Receive,Reward
2023-05-21 02:00,SOL,0.01,18.13,0.10,Receive,Reward
2023-05-21 02:00,DOT,0.01,4.87,0.04,Receive,Reward
2023-05-21 02:00,AXS,0.01,6.30,0.06,Receive,Reward
2023-05-21 02:00,AXS,0.03,6.30,0.18,Receive,Reward
2023-05-21 02:00,USDT,0.01,0.92,0.01,Receive,Reward
2023-05-21 02:00,DOT,0.00,4.87,0.02,Receive,Reward
2023-05-21 02:00,ETH,0.00,1667.23,0.00,Receive,Reward
2023-05-21 02:00,ADA,0.10,0.33,0.03,Receive,Reward
2023-05-21 02:00,MATIC,0.01,0.79,0.01,Receive,Reward
2023-05-21 02:00,DOT,0.01,4.87,0.05,Receive,Reward
2023-05-21 02:00,ADA,0.10,0.33,0.03,Receive,Reward
2023-05-21 02:00,SOL,0.00,18.13,0.01,Receive,Reward
2023-05-21 02:00,ADA,0.01,0.33,0.00,Receive,Reward
2023-05-21 02:00,BNB,0.00,283.18,0.01,Receive,Reward
2023-05-21 02:00,BTC,0.00,24714.43,0.00,Receive,Reward
2023-05-21 02:00,ADA,0.08,0.33,0.03,Receive,Reward
2023-05-21 02:00,BNB,0.00,283.14,0.00,Receive,Reward
2023-05-21 10:02,BETH,0.00,1667.14,0.08,Receive,Reward
2023-05-22 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-22 02:00,SOL,0.00,18.04,0.01,Receive,Reward
2023-05-22 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-22 02:00,ADA,0.16,0.34,0.06,Receive,Reward
2023-05-22 02:00,ADA,0.00,0.33,0.00,Receive,Reward
2023-05-22 02:00,ADA,0.10,0.34,0.04,Receive,Reward
2023-05-22 02:00,USDT,0.01,0.92,0.01,Receive,Reward
2023-05-22 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-05-22 02:00,SOL,0.00,18.04,0.01,Receive,Reward
2023-05-22 02:00,BNB,0.00,285.50,0.01,Receive,Reward
2023-05-22 02:00,AXS,0.01,6.37,0.06,Receive,Reward
2023-05-22 02:00,DOT,0.01,4.91,0.04,Receive,Reward
2023-05-22 02:00,MATIC,0.01,0.81,0.01,Receive,Reward
2023-05-22 02:00,ADA,0.10,0.34,0.03,Receive,Reward
2023-05-22 02:00,APE,0.01,3.17,0.02,Receive,Reward
2023-05-22 02:00,MATIC,0.00,0.81,0.00,Receive,Reward
2023-05-22 02:00,DOT,0.00,4.91,0.02,Receive,Reward
2023-05-22 02:00,AXS,0.03,6.37,0.19,Receive,Reward
2023-05-22 02:00,BNB,0.00,285.49,0.00,Receive,Reward
2023-05-22 02:00,AXS,0.00,6.37,0.01,Receive,Reward
2023-05-22 02:00,BTC,0.00,24801.08,0.00,Receive,Reward
2023-05-22 02:00,ETH,0.00,1679.44,0.00,Receive,Reward
2023-05-22 02:00,DOT,0.01,4.91,0.05,Receive,Reward
2023-05-22 02:00,SOL,0.01,18.04,0.10,Receive,Reward
2023-05-22 10:02,BETH,0.00,1678.24,0.09,Receive,Reward
2023-05-23 02:00,DOT,0.00,5.00,0.02,Receive,Reward
2023-05-23 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-23 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-23 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-23 02:00,SOL,0.01,18.53,0.10,Receive,Reward
2023-05-23 02:00,AXS,0.03,6.40,0.19,Receive,Reward
2023-05-23 02:00,ADA,0.11,0.34,0.04,Receive,Reward
2023-05-23 02:00,DOT,0.01,5.00,0.04,Receive,Reward
2023-05-23 02:00,ADA,0.09,0.34,0.03,Receive,Reward
2023-05-23 02:00,ETH,0.00,1715.32,0.00,Receive,Reward
2023-05-23 02:00,MATIC,0.00,0.81,0.00,Receive,Reward
2023-05-23 02:00,BTC,0.00,25188.93,0.00,Receive,Reward
2023-05-23 02:00,MATIC,0.01,0.82,0.01,Receive,Reward
2023-05-23 02:00,AXS,0.01,6.40,0.06,Receive,Reward
2023-05-23 02:00,AXS,0.00,6.40,0.01,Receive,Reward
2023-05-23 02:00,BNB,0.00,289.96,0.01,Receive,Reward
2023-05-23 02:00,SOL,0.00,18.53,0.01,Receive,Reward
2023-05-23 02:00,BNB,0.00,289.92,0.00,Receive,Reward
2023-05-23 02:00,SOL,0.00,18.53,0.01,Receive,Reward
2023-05-23 02:00,DOT,0.01,5.00,0.05,Receive,Reward
2023-05-23 02:00,ADA,0.11,0.34,0.04,Receive,Reward
2023-05-23 02:00,APE,0.01,3.24,0.02,Receive,Reward
2023-05-23 02:00,ADA,0.18,0.34,0.06,Receive,Reward
2023-05-23 02:00,ADA,0.00,0.33,0.00,Receive,Reward
2023-05-23 10:02,BETH,0.00,1713.90,0.09,Receive,Reward
2023-05-24 02:00,AXS,0.01,6.18,0.06,Receive,Reward
2023-05-24 02:00,AXS,0.00,6.18,0.01,Receive,Reward
2023-05-24 02:00,ADA,0.09,0.34,0.03,Receive,Reward
2023-05-24 02:00,DOT,0.01,4.88,0.04,Receive,Reward
2023-05-24 02:00,ETH,0.00,1671.03,0.00,Receive,Reward
2023-05-24 02:00,ADA,0.11,0.34,0.04,Receive,Reward
2023-05-24 02:00,MATIC,0.00,0.81,0.00,Receive,Reward
2023-05-24 02:00,ADA,0.18,0.34,0.06,Receive,Reward
2023-05-24 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-24 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-24 02:00,MATIC,0.01,0.81,0.01,Receive,Reward
2023-05-24 02:00,ADA,0.00,0.33,0.00,Receive,Reward
2023-05-24 02:00,AXS,0.03,6.18,0.18,Receive,Reward
2023-05-24 02:00,ADA,0.11,0.34,0.04,Receive,Reward
2023-05-24 02:00,DOT,0.01,4.88,0.05,Receive,Reward
2023-05-24 02:00,SOL,0.00,17.83,0.01,Receive,Reward
2023-05-24 02:00,DOT,0.00,4.88,0.02,Receive,Reward
2023-05-24 02:00,SOL,0.01,17.83,0.10,Receive,Reward
2023-05-24 02:00,BTC,0.00,24446.55,0.00,Receive,Reward
2023-05-24 02:00,BNB,0.00,284.08,0.01,Receive,Reward
2023-05-24 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-24 02:00,BNB,0.00,284.12,0.00,Receive,Reward
2023-05-24 02:00,SOL,0.00,17.83,0.01,Receive,Reward
2023-05-24 02:00,APE,0.01,3.10,0.02,Receive,Reward
2023-05-24 10:02,BETH,0.00,1672.87,0.09,Receive,Reward
2023-05-25 02:00,AXS,0.03,6.43,0.19,Receive,Reward
2023-05-25 02:00,SOL,0.00,17.91,0.01,Receive,Reward
2023-05-25 02:00,ETH,0.00,1678.68,0.00,Receive,Reward
2023-05-25 02:00,ADA,0.00,0.33,0.00,Receive,Reward
2023-05-25 02:00,BTC,0.00,24636.12,0.00,Receive,Reward
2023-05-25 02:00,AXS,0.00,6.43,0.01,Receive,Reward
2023-05-25 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-25 02:00,AXS,0.01,6.43,0.06,Receive,Reward
2023-05-25 02:00,SOL,0.00,17.91,0.01,Receive,Reward
2023-05-25 02:00,MATIC,0.00,0.81,0.00,Receive,Reward
2023-05-25 02:00,APE,0.01,3.01,0.02,Receive,Reward
2023-05-25 02:00,DOT,0.01,4.88,0.04,Receive,Reward
2023-05-25 02:00,ADA,0.18,0.33,0.06,Receive,Reward
2023-05-25 02:00,SOL,0.01,17.91,0.10,Receive,Reward
2023-05-25 02:00,DOT,0.00,4.88,0.02,Receive,Reward
2023-05-25 02:00,ADA,0.11,0.33,0.04,Receive,Reward
2023-05-25 02:00,BNB,0.00,283.26,0.01,Receive,Reward
2023-05-25 02:00,ADA,0.09,0.33,0.03,Receive,Reward
2023-05-25 02:00,MATIC,0.01,0.83,0.01,Receive,Reward
2023-05-25 02:00,BNB,0.00,283.25,0.00,Receive,Reward
2023-05-25 02:00,DOT,0.01,4.88,0.05,Receive,Reward
2023-05-25 02:00,ADA,0.11,0.33,0.04,Receive,Reward
2023-05-25 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-25 02:00,ADA,0.01,0.33,0.00,Receive,Reward
2023-05-25 10:02,BETH,0.00,1679.85,0.09,Receive,Reward
2023-05-26 02:00,ETH,0.00,1703.42,0.00,Receive,Reward
2023-05-26 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-26 02:00,BTC,0.00,24890.27,0.00,Receive,Reward
2023-05-26 02:00,MATIC,0.01,0.85,0.01,Receive,Reward
2023-05-26 02:00,APE,0.01,3.01,0.02,Receive,Reward
2023-05-26 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-05-26 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-26 02:00,SOL,0.01,18.05,0.10,Receive,Reward
2023-05-26 02:00,MATIC,0.00,0.84,0.00,Receive,Reward
2023-05-26 02:00,AXS,0.01,6.40,0.06,Receive,Reward
2023-05-26 02:00,DOT,0.00,4.89,0.02,Receive,Reward
2023-05-26 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-26 02:00,DOT,0.01,4.89,0.05,Receive,Reward
2023-05-26 02:00,BNB,0.00,285.98,0.00,Receive,Reward
2023-05-26 02:00,ADA,0.00,0.33,0.00,Receive,Reward
2023-05-26 02:00,ADA,0.07,0.34,0.02,Receive,Reward
2023-05-26 02:00,SOL,0.00,18.05,0.01,Receive,Reward
2023-05-26 02:00,BNB,0.00,286.01,0.01,Receive,Reward
2023-05-26 02:00,AXS,0.03,6.40,0.19,Receive,Reward
2023-05-26 02:00,ADA,0.09,0.34,0.03,Receive,Reward
2023-05-26 02:00,SOL,0.00,18.05,0.01,Receive,Reward
2023-05-26 02:00,ADA,0.14,0.34,0.05,Receive,Reward
2023-05-26 02:00,AXS,0.00,6.39,0.01,Receive,Reward
2023-05-26 02:00,DOT,0.01,4.89,0.04,Receive,Reward
2023-05-26 10:02,BETH,0.00,1703.50,0.09,Receive,Reward
2023-05-27 02:00,MATIC,0.00,0.87,0.00,Receive,Reward
2023-05-27 02:00,SOL,0.00,19.04,0.01,Receive,Reward
2023-05-27 02:00,ETH,0.00,1705.69,0.00,Receive,Reward
2023-05-27 02:00,SOL,0.01,19.04,0.10,Receive,Reward
2023-05-27 02:00,DOT,0.01,4.97,0.04,Receive,Reward
2023-05-27 02:00,ADA,0.14,0.34,0.05,Receive,Reward
2023-05-27 02:00,AXS,0.01,6.52,0.07,Receive,Reward
2023-05-27 02:00,APE,0.00,3.02,0.01,Receive,Reward
2023-05-27 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-05-27 02:00,DOT,0.00,4.97,0.02,Receive,Reward
2023-05-27 02:00,AXS,0.00,6.52,0.01,Receive,Reward
2023-05-27 02:00,ADA,0.07,0.34,0.02,Receive,Reward
2023-05-27 02:00,MATIC,0.01,0.86,0.01,Receive,Reward
2023-05-27 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-05-27 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-27 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-27 02:00,ADA,0.09,0.34,0.03,Receive,Reward
2023-05-27 02:00,DOT,0.01,4.97,0.05,Receive,Reward
2023-05-27 02:00,BNB,0.00,286.55,0.00,Receive,Reward
2023-05-27 02:00,BTC,0.00,25035.70,0.00,Receive,Reward
2023-05-27 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-05-27 02:00,AXS,0.03,6.52,0.19,Receive,Reward
2023-05-27 02:00,BNB,0.00,286.53,0.01,Receive,Reward
2023-05-27 02:00,SOL,0.00,19.04,0.01,Receive,Reward
2023-05-27 10:02,BETH,0.00,1705.08,0.10,Receive,Reward
2023-05-28 02:00,DOT,0.01,5.13,0.04,Receive,Reward
2023-05-28 02:00,AXS,0.01,6.67,0.07,Receive,Reward
2023-05-28 02:00,ADA,0.07,0.36,0.02,Receive,Reward
2023-05-28 02:00,DOT,0.01,5.13,0.05,Receive,Reward
2023-05-28 02:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-05-28 02:00,APE,0.00,3.08,0.01,Receive,Reward
2023-05-28 02:00,SOL,0.01,19.39,0.10,Receive,Reward
2023-05-28 02:00,BNB,0.00,292.79,0.01,Receive,Reward
2023-05-28 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-28 02:00,BTC,0.00,26153.92,0.00,Receive,Reward
2023-05-28 02:00,ADA,0.14,0.36,0.05,Receive,Reward
2023-05-28 02:00,ADA,0.09,0.36,0.03,Receive,Reward
2023-05-28 02:00,AXS,0.00,6.67,0.01,Receive,Reward
2023-05-28 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-28 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-05-28 02:00,ETH,0.00,1778.62,0.00,Receive,Reward
2023-05-28 02:00,MATIC,0.01,0.88,0.01,Receive,Reward
2023-05-28 02:00,SOL,0.00,19.39,0.01,Receive,Reward
2023-05-28 02:00,DOT,0.00,5.13,0.02,Receive,Reward
2023-05-28 02:00,ADA,0.08,0.36,0.03,Receive,Reward
2023-05-28 02:00,MATIC,0.00,0.87,0.00,Receive,Reward
2023-05-28 02:00,SOL,0.00,19.39,0.01,Receive,Reward
2023-05-28 02:00,BNB,0.00,292.77,0.00,Receive,Reward
2023-05-28 02:00,AXS,0.03,6.67,0.20,Receive,Reward
2023-05-28 10:02,BETH,0.00,1778.67,0.09,Receive,Reward
2023-05-29 02:00,ADA,0.14,0.35,0.05,Receive,Reward
2023-05-29 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-29 02:00,APE,0.00,2.98,0.01,Receive,Reward
2023-05-29 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-29 02:00,AXS,0.00,6.69,0.01,Receive,Reward
2023-05-29 02:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-05-29 02:00,AXS,0.01,6.69,0.07,Receive,Reward
2023-05-29 02:00,BNB,0.00,290.79,0.01,Receive,Reward
2023-05-29 02:00,MATIC,0.00,0.83,0.00,Receive,Reward
2023-05-29 02:00,ADA,0.09,0.35,0.03,Receive,Reward
2023-05-29 02:00,ADA,0.08,0.35,0.03,Receive,Reward
2023-05-29 02:00,AXS,0.03,6.69,0.20,Receive,Reward
2023-05-29 02:00,MATIC,0.01,0.85,0.01,Receive,Reward
2023-05-29 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-05-29 02:00,ETH,0.00,1763.36,0.00,Receive,Reward
2023-05-29 02:00,BNB,0.00,290.79,0.00,Receive,Reward
2023-05-29 02:00,DOT,0.01,5.09,0.04,Receive,Reward
2023-05-29 02:00,SOL,0.01,19.20,0.10,Receive,Reward
2023-05-29 02:00,BTC,0.00,25872.71,0.00,Receive,Reward
2023-05-29 02:00,SOL,0.00,19.20,0.01,Receive,Reward
2023-05-29 02:00,DOT,0.01,5.09,0.05,Receive,Reward
2023-05-29 02:00,DOT,0.00,5.09,0.02,Receive,Reward
2023-05-29 02:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-05-29 02:00,SOL,0.00,19.20,0.01,Receive,Reward
2023-05-29 10:02,BETH,0.00,1764.88,0.09,Receive,Reward
2023-05-30 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-30 02:00,SOL,0.01,19.84,0.10,Receive,Reward
2023-05-30 02:00,ETH,0.00,1772.80,0.00,Receive,Reward
2023-05-30 02:00,ADA,0.08,0.35,0.03,Receive,Reward
2023-05-30 02:00,DOT,0.00,5.08,0.02,Receive,Reward
2023-05-30 02:00,AXS,0.00,6.59,0.01,Receive,Reward
2023-05-30 02:00,AXS,0.03,6.59,0.19,Receive,Reward
2023-05-30 02:00,BNB,0.00,290.75,0.01,Receive,Reward
2023-05-30 02:00,ADA,0.09,0.35,0.03,Receive,Reward
2023-05-30 02:00,SOL,0.00,19.84,0.01,Receive,Reward
2023-05-30 02:00,MATIC,0.00,0.83,0.00,Receive,Reward
2023-05-30 02:00,AXS,0.01,6.59,0.07,Receive,Reward
2023-05-30 02:00,DOT,0.01,5.08,0.05,Receive,Reward
2023-05-30 02:00,DOT,0.01,5.08,0.04,Receive,Reward
2023-05-30 02:00,BTC,0.00,25845.48,0.00,Receive,Reward
2023-05-30 02:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-05-30 02:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-05-30 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-30 02:00,SOL,0.00,19.84,0.01,Receive,Reward
2023-05-30 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-05-30 02:00,MATIC,0.01,0.84,0.01,Receive,Reward
2023-05-30 02:00,BNB,0.00,290.71,0.00,Receive,Reward
2023-05-30 02:00,APE,0.00,2.98,0.01,Receive,Reward
2023-05-30 02:00,ADA,0.14,0.35,0.05,Receive,Reward
2023-05-30 10:02,BETH,0.00,1770.90,0.09,Receive,Reward
2023-05-31 02:00,SOL,0.00,19.44,0.01,Receive,Reward
2023-05-31 02:00,AXS,0.01,6.41,0.05,Receive,Reward
2023-05-31 02:00,ADA,0.10,0.35,0.04,Receive,Reward
2023-05-31 02:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-05-31 02:00,AXS,0.02,6.41,0.16,Receive,Reward
2023-05-31 02:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-05-31 02:00,USDT,0.01,0.93,0.01,Receive,Reward
2023-05-31 02:00,MATIC,0.00,0.83,0.00,Receive,Reward
2023-05-31 02:00,SOL,0.01,19.44,0.10,Receive,Reward
2023-05-31 02:00,ADA,0.16,0.35,0.06,Receive,Reward
2023-05-31 02:00,DOT,0.00,4.97,0.02,Receive,Reward
2023-05-31 02:00,MATIC,0.01,0.83,0.01,Receive,Reward
2023-05-31 02:00,ETH,0.00,1750.14,0.00,Receive,Reward
2023-05-31 02:00,BNB,0.00,286.63,0.01,Receive,Reward
2023-05-31 02:00,APE,0.00,2.94,0.01,Receive,Reward
2023-05-31 02:00,DOT,0.01,4.97,0.05,Receive,Reward
2023-05-31 02:00,SOL,0.00,19.45,0.01,Receive,Reward
2023-05-31 02:00,ADA,0.08,0.35,0.03,Receive,Reward
2023-05-31 02:00,BNB,0.00,286.61,0.00,Receive,Reward
2023-05-31 02:00,ADA,0.00,0.34,0.00,Receive,Reward
2023-05-31 02:00,AXS,0.00,6.41,0.01,Receive,Reward
2023-05-31 02:00,BTC,0.00,25419.01,0.00,Receive,Reward
2023-05-31 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-05-31 02:00,DOT,0.01,4.97,0.04,Receive,Reward
2023-05-31 11:42,BETH,0.00,1750.88,0.10,Receive,Reward
2023-06-01 02:00,ADA,0.01,0.34,0.00,Receive,Reward
2023-06-01 02:00,ADA,0.08,0.34,0.03,Receive,Reward
2023-06-01 02:00,USDT,0.01,0.94,0.01,Receive,Reward
2023-06-01 02:00,BNB,0.00,285.36,0.00,Receive,Reward
2023-06-01 02:00,APE,0.00,2.87,0.01,Receive,Reward
2023-06-01 02:00,BNB,0.00,285.35,0.01,Receive,Reward
2023-06-01 02:00,BTC,0.00,25097.69,0.00,Receive,Reward
2023-06-01 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-06-01 02:00,DOT,0.01,4.87,0.05,Receive,Reward
2023-06-01 02:00,AXS,0.01,6.52,0.06,Receive,Reward
2023-06-01 02:00,AXS,0.00,6.52,0.01,Receive,Reward
2023-06-01 02:00,ADA,0.10,0.34,0.04,Receive,Reward
2023-06-01 02:00,DOT,0.00,4.87,0.02,Receive,Reward
2023-06-01 02:00,ADA,0.07,0.34,0.02,Receive,Reward
2023-06-01 02:00,ADA,0.00,0.34,0.00,Receive,Reward
2023-06-01 02:00,DOT,0.01,4.87,0.04,Receive,Reward
2023-06-01 02:00,ADA,0.16,0.34,0.06,Receive,Reward
2023-06-01 02:00,MATIC,0.01,0.83,0.01,Receive,Reward
2023-06-01 02:00,SOL,0.00,19.20,0.01,Receive,Reward
2023-06-01 02:00,ETH,0.00,1741.59,0.00,Receive,Reward
2023-06-01 02:00,AXS,0.02,6.52,0.16,Receive,Reward
2023-06-01 02:00,MATIC,0.00,0.83,0.00,Receive,Reward
2023-06-01 02:00,SOL,0.01,19.20,0.10,Receive,Reward
2023-06-01 02:00,SOL,0.00,19.19,0.01,Receive,Reward
2023-06-01 10:02,BETH,0.00,1739.84,0.10,Receive,Reward
2023-06-02 02:00,APE,0.00,2.92,0.01,Receive,Reward
2023-06-02 02:00,MATIC,0.01,0.84,0.01,Receive,Reward
2023-06-02 02:00,DOT,0.01,4.90,0.04,Receive,Reward
2023-06-02 02:00,DOT,0.00,4.90,0.02,Receive,Reward
2023-06-02 02:00,BTC,0.00,25312.42,0.00,Receive,Reward
2023-06-02 02:00,USDT,0.00,0.93,0.00,Receive,Reward
2023-06-02 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-06-02 02:00,MATIC,0.00,0.85,0.00,Receive,Reward
2023-06-02 02:00,DOT,0.01,4.90,0.05,Receive,Reward
2023-06-02 02:00,ADA,0.08,0.35,0.03,Receive,Reward
2023-06-02 02:00,ADA,0.10,0.35,0.04,Receive,Reward
2023-06-02 02:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-06-02 02:00,ETH,0.00,1772.98,0.00,Receive,Reward
2023-06-02 02:00,BNB,0.00,285.45,0.01,Receive,Reward
2023-06-02 02:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-06-02 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-06-02 02:00,ADA,0.16,0.35,0.06,Receive,Reward
2023-06-02 02:00,SOL,0.00,19.74,0.01,Receive,Reward
2023-06-02 02:00,AXS,0.02,6.63,0.16,Receive,Reward
2023-06-02 02:00,AXS,0.01,6.63,0.06,Receive,Reward
2023-06-02 02:00,SOL,0.00,19.74,0.01,Receive,Reward
2023-06-02 02:00,SOL,0.01,19.74,0.10,Receive,Reward
2023-06-02 02:00,BNB,0.00,285.45,0.00,Receive,Reward
2023-06-02 02:00,AXS,0.00,6.63,0.01,Receive,Reward
2023-06-02 10:41,BETH,0.00,1770.81,0.10,Receive,Reward
2023-06-03 02:00,ADA,0.00,0.35,0.00,Receive,Reward
2023-06-03 02:00,APE,0.00,2.91,0.01,Receive,Reward
2023-06-03 02:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-06-03 02:00,BNB,0.00,285.93,0.00,Receive,Reward
2023-06-03 02:00,BTC,0.00,25235.61,0.00,Receive,Reward
2023-06-03 02:00,BNB,0.00,285.94,0.01,Receive,Reward
2023-06-03 02:00,MATIC,0.00,0.85,0.00,Receive,Reward
2023-06-03 02:00,USDT,0.00,0.93,0.00,Receive,Reward
2023-06-03 02:00,SOL,0.00,19.76,0.01,Receive,Reward
2023-06-03 02:00,ETH,0.00,1763.70,0.00,Receive,Reward
2023-06-03 02:00,MATIC,0.01,0.84,0.01,Receive,Reward
2023-06-03 02:00,AXS,0.00,6.68,0.01,Receive,Reward
2023-06-03 02:00,AXS,0.02,6.68,0.17,Receive,Reward
2023-06-03 02:00,DOGE,0.00,0.07,0.00,Receive,Reward
2023-06-03 02:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-06-03 02:00,SOL,0.00,19.76,0.01,Receive,Reward
2023-06-03 02:00,SOL,0.01,19.76,0.10,Receive,Reward
2023-06-03 02:00,ADA,0.10,0.35,0.04,Receive,Reward
2023-06-03 02:00,DOT,0.01,4.98,0.05,Receive,Reward
2023-06-03 02:00,DOT,0.00,4.98,0.02,Receive,Reward
2023-06-03 02:00,ADA,0.16,0.35,0.06,Receive,Reward
2023-06-03 02:00,DOT,0.01,4.98,0.04,Receive,Reward
2023-06-03 02:00,AXS,0.01,6.68,0.06,Receive,Reward
